conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,case_folding,tokenize,sentiment
1834078828165316722,Thu Sep 12 08:23:08 +0000 2024,0,@rifkypras_ @Indostransfer Jangan dibandingkan dengan Belanda dan Perancis. Negara2 itu ngga cuma modal mengambil anak/pemain keturunan tetapi juga membinanya dari kecil. Coba kalau Mbappe lahir tumbuh dan ikut SSB/klub di Indonesia apa yakin dia bisa jadi hebat seperti sekarang?,1834145708511002774,,rifkypras_,in,,0,0,0,https://x.com/el_meller/status/1834145708511002774,1368362006588223489,el_meller,  Jangan dibandingkan dengan Belanda dan Perancis Negara itu ngga cuma modal mengambil anakpemain keturunan tetapi juga membinanya dari kecil Coba kalau Mbappe lahir tumbuh dan ikut SSBklub di Indonesia apa yakin dia bisa jadi hebat seperti sekarang,  jangan dibandingkan dengan belanda dan perancis negara itu ngga cuma modal mengambil anakpemain keturunan tetapi juga membinanya dari kecil coba kalau mbappe lahir tumbuh dan ikut ssbklub di indonesia apa yakin dia bisa jadi hebat seperti sekarang,"['jangan', 'dibandingkan', 'dengan', 'belanda', 'dan', 'perancis', 'negara', 'itu', 'ngga', 'cuma', 'modal', 'mengambil', 'anakpemain', 'keturunan', 'tetapi', 'juga', 'membinanya', 'dari', 'kecil', 'coba', 'kalau', 'mbappe', 'lahir', 'tumbuh', 'dan', 'ikut', 'ssbklub', 'di', 'indonesia', 'apa', 'yakin', 'dia', 'bisa', 'jadi', 'hebat', 'seperti', 'sekarang']",3
1834078828165316722,Thu Sep 12 08:20:34 +0000 2024,0,@Indostransfer Gini sebenarnya mereka sama saja mengambil pemain yang memiliki darah campuran terus kenapa Indonesia tidak boleh ? Yang ngomong kaya gitu punya double standard banget. Membentuk liga yang bagus perlu waktu yang lama makanya kita mengambil pemain keturunan yang mau bermain....,1834145061430313258,,Indostransfer,in,,0,1,0,https://x.com/_newone0421/status/1834145061430313258,1482603098459688961,_newone0421, Gini sebenarnya mereka sama saja mengambil pemain yang memiliki darah campuran terus kenapa Indonesia tidak boleh  Yang ngomong kaya gitu punya double standard banget Membentuk liga yang bagus perlu waktu yang lama makanya kita mengambil pemain keturunan yang mau bermain, gini sebenarnya mereka sama saja mengambil pemain yang memiliki darah campuran terus kenapa indonesia tidak boleh  yang ngomong kaya gitu punya double standard banget membentuk liga yang bagus perlu waktu yang lama makanya kita mengambil pemain keturunan yang mau bermain,"['gini', 'sebenarnya', 'mereka', 'sama', 'saja', 'mengambil', 'pemain', 'yang', 'memiliki', 'darah', 'campuran', 'terus', 'kenapa', 'indonesia', 'tidak', 'boleh', 'yang', 'ngomong', 'kaya', 'gitu', 'punya', 'double', 'standard', 'banget', 'membentuk', 'liga', 'yang', 'bagus', 'perlu', 'waktu', 'yang', 'lama', 'makanya', 'kita', 'mengambil', 'pemain', 'keturunan', 'yang', 'mau', 'bermain']",3
1834113773390758090,Thu Sep 12 08:20:29 +0000 2024,1,@nctokwu @jalurgaza_ @zenrs Pelajari dulu perbedaan pemain asing dng pemain keturunan. Pemain di liga lokal sudah diberi kesempatan selama 80 tahun lebih (sejak 1938 Indonesia masuk Pildun) tapi mana prestasinya ? Mentok jadi runner-up AFF https://t.co/UIaCLp8Vcy,1834145042774298809,https://pbs.twimg.com/media/GXQxLt9bgAATMSk.jpg,nctokwu,in,Indonesia,0,0,0,https://x.com/PapaSakti354/status/1834145042774298809,617077528,PapaSakti354,   Pelajari dulu perbedaan pemain asing dng pemain keturunan Pemain di liga lokal sudah diberi kesempatan selama  tahun lebih sejak  Indonesia masuk Pildun tapi mana prestasinya  Mentok jadi runnerup AFF ,   pelajari dulu perbedaan pemain asing dng pemain keturunan pemain di liga lokal sudah diberi kesempatan selama  tahun lebih sejak  indonesia masuk pildun tapi mana prestasinya  mentok jadi runnerup aff ,"['pelajari', 'dulu', 'perbedaan', 'pemain', 'asing', 'dng', 'pemain', 'keturunan', 'pemain', 'di', 'liga', 'lokal', 'sudah', 'diberi', 'kesempatan', 'selama', 'tahun', 'lebih', 'sejak', 'indonesia', 'masuk', 'pildun', 'tapi', 'mana', 'prestasinya', 'mentok', 'jadi', 'runnerup', 'aff']",2
1834082965942628600,Thu Sep 12 08:10:18 +0000 2024,0,@garistengah_id peter gontha abis lepas RCTI lepas juga dikit dianya. Ngapain peduli sama pendapat orang lain soal pemain keturunan? Toh hasilnya jelas dan mereka main dengan hati buat Indonesia ga kaya timnas tetangga nyungsep dengan dual nationality. Jadi dubes tapi geble.,1834142480289464810,,garistengah_id,in,,0,0,0,https://x.com/Seraphio26/status/1834142480289464810,1722946999241359360,Seraphio26, peter gontha abis lepas RCTI lepas juga dikit dianya Ngapain peduli sama pendapat orang lain soal pemain keturunan Toh hasilnya jelas dan mereka main dengan hati buat Indonesia ga kaya timnas tetangga nyungsep dengan dual nationality Jadi dubes tapi geble, peter gontha abis lepas rcti lepas juga dikit dianya ngapain peduli sama pendapat orang lain soal pemain keturunan toh hasilnya jelas dan mereka main dengan hati buat indonesia ga kaya timnas tetangga nyungsep dengan dual nationality jadi dubes tapi geble,"['peter', 'gontha', 'abis', 'lepas', 'rcti', 'lepas', 'juga', 'dikit', 'dianya', 'ngapain', 'peduli', 'sama', 'pendapat', 'orang', 'lain', 'soal', 'pemain', 'keturunan', 'toh', 'hasilnya', 'jelas', 'dan', 'mereka', 'main', 'dengan', 'hati', 'buat', 'indonesia', 'ga', 'kaya', 'timnas', 'tetangga', 'nyungsep', 'dengan', 'dual', 'nationality', 'jadi', 'dubes', 'tapi', 'geble']",3
1834078828165316722,Thu Sep 12 08:10:17 +0000 2024,0,@Indostransfer Menggunakan pemain keturunan di dalam dunia sepakbola adalah hal lumrah malah bukan hanya keturunan tapi imigran pun boleh membela sebuah negara yg jadi tempat tujuan mereka hidup. kalau timnas Indonesia malah memanggil pemain yg mempunyai darah Indo ada yg 25% sampai 50% Indo,1834142475440759096,,Indostransfer,in,,0,0,0,https://x.com/ras_ndoy87/status/1834142475440759096,1102486800654692352,ras_ndoy87, Menggunakan pemain keturunan di dalam dunia sepakbola adalah hal lumrah malah bukan hanya keturunan tapi imigran pun boleh membela sebuah negara yg jadi tempat tujuan mereka hidup kalau timnas Indonesia malah memanggil pemain yg mempunyai darah Indo ada yg  sampai  Indo, menggunakan pemain keturunan di dalam dunia sepakbola adalah hal lumrah malah bukan hanya keturunan tapi imigran pun boleh membela sebuah negara yg jadi tempat tujuan mereka hidup kalau timnas indonesia malah memanggil pemain yg mempunyai darah indo ada yg  sampai  indo,"['menggunakan', 'pemain', 'keturunan', 'di', 'dalam', 'dunia', 'sepakbola', 'adalah', 'hal', 'lumrah', 'malah', 'bukan', 'hanya', 'keturunan', 'tapi', 'imigran', 'pun', 'boleh', 'membela', 'sebuah', 'negara', 'yg', 'jadi', 'tempat', 'tujuan', 'mereka', 'hidup', 'kalau', 'timnas', 'indonesia', 'malah', 'memanggil', 'pemain', 'yg', 'mempunyai', 'darah', 'indo', 'ada', 'yg', 'sampai', 'indo']",3
1834113773390758090,Thu Sep 12 08:06:11 +0000 2024,9,@ishowarya @zenrs Kalau pemain keturunan pegang 2 passport alias berkewarganegaraan ganda yang tidak sesuai dengan prinsip RI tentu indonesia udah disanksi oleh FIFA dari dulu. Semenjak awal pemain keturunan era baggott amat walsh. Semua masih katanya katanya katanya tidak ada bukti konkret.,1834141445005144385,,ishowarya,in,Pekanbaru,0,3,0,https://x.com/mkpasaribu/status/1834141445005144385,928649246810574848,mkpasaribu,  Kalau pemain keturunan pegang  passport alias berkewarganegaraan ganda yang tidak sesuai dengan prinsip RI tentu indonesia udah disanksi oleh FIFA dari dulu Semenjak awal pemain keturunan era baggott amat walsh Semua masih katanya katanya katanya tidak ada bukti konkret,  kalau pemain keturunan pegang  passport alias berkewarganegaraan ganda yang tidak sesuai dengan prinsip ri tentu indonesia udah disanksi oleh fifa dari dulu semenjak awal pemain keturunan era baggott amat walsh semua masih katanya katanya katanya tidak ada bukti konkret,"['kalau', 'pemain', 'keturunan', 'pegang', 'passport', 'alias', 'berkewarganegaraan', 'ganda', 'yang', 'tidak', 'sesuai', 'dengan', 'prinsip', 'ri', 'tentu', 'indonesia', 'udah', 'disanksi', 'oleh', 'fifa', 'dari', 'dulu', 'semenjak', 'awal', 'pemain', 'keturunan', 'era', 'baggott', 'amat', 'walsh', 'semua', 'masih', 'katanya', 'katanya', 'katanya', 'tidak', 'ada', 'bukti', 'konkret']",2
1834082965942628600,Thu Sep 12 07:59:05 +0000 2024,398,@SupraX125_ Bener jangka panjang tetep harus diperhatikan. Tapi kalau ada pertanyaan Mau sampe kapan menaturalisasi pemain keturunan? Ya ga ada garis finishnya. Selama ada pemain yang punya darah Indonesia mereka tetep berhak membela Indonesia. Sampai kapanpun ituu~,1834139654834323540,,SupraX125_,in,,0,9,18,https://x.com/garistengah_id/status/1834139654834323540,153755463,garistengah_id, Bener jangka panjang tetep harus diperhatikan Tapi kalau ada pertanyaan Mau sampe kapan menaturalisasi pemain keturunan Ya ga ada garis finishnya Selama ada pemain yang punya darah Indonesia mereka tetep berhak membela Indonesia Sampai kapanpun ituu, bener jangka panjang tetep harus diperhatikan tapi kalau ada pertanyaan mau sampe kapan menaturalisasi pemain keturunan ya ga ada garis finishnya selama ada pemain yang punya darah indonesia mereka tetep berhak membela indonesia sampai kapanpun ituu,"['bener', 'jangka', 'panjang', 'tetep', 'harus', 'diperhatikan', 'tapi', 'kalau', 'ada', 'pertanyaan', 'mau', 'sampe', 'kapan', 'menaturalisasi', 'pemain', 'keturunan', 'ya', 'ga', 'ada', 'garis', 'finishnya', 'selama', 'ada', 'pemain', 'yang', 'punya', 'darah', 'indonesia', 'mereka', 'tetep', 'berhak', 'membela', 'indonesia', 'sampai', 'kapanpun', 'ituu']",3
1834078828165316722,Thu Sep 12 07:58:09 +0000 2024,0,@Indostransfer Dear Pak Gontha anda tahu bahwa Belanda Perancis argentina Australia Inggris German pun memakai pemain yg bukan asli negara tersebut dan mereka selalu bangga. Sedangkan pemain kita keturunan kita ada darah Indonesia yg mengalir disana. Salah nya dimana? Fokus di Jazz ya pak..,1834139421525914008,,Indostransfer,in,Jakarta - Indonesia,0,0,0,https://x.com/oemarthadimas/status/1834139421525914008,274031743,oemarthadimas, Dear Pak Gontha anda tahu bahwa Belanda Perancis argentina Australia Inggris German pun memakai pemain yg bukan asli negara tersebut dan mereka selalu bangga Sedangkan pemain kita keturunan kita ada darah Indonesia yg mengalir disana Salah nya dimana Fokus di Jazz ya pak, dear pak gontha anda tahu bahwa belanda perancis argentina australia inggris german pun memakai pemain yg bukan asli negara tersebut dan mereka selalu bangga sedangkan pemain kita keturunan kita ada darah indonesia yg mengalir disana salah nya dimana fokus di jazz ya pak,"['dear', 'pak', 'gontha', 'anda', 'tahu', 'bahwa', 'belanda', 'perancis', 'argentina', 'australia', 'inggris', 'german', 'pun', 'memakai', 'pemain', 'yg', 'bukan', 'asli', 'negara', 'tersebut', 'dan', 'mereka', 'selalu', 'bangga', 'sedangkan', 'pemain', 'kita', 'keturunan', 'kita', 'ada', 'darah', 'indonesia', 'yg', 'mengalir', 'disana', 'salah', 'nya', 'dimana', 'fokus', 'di', 'jazz', 'ya', 'pak']",3
1834113773390758090,Thu Sep 12 07:55:04 +0000 2024,3,@zenrs kalau melihat eks pemain keturunan yang melalui proses naturalisasi hampir semuanya kembali ke negara asalnya setelah gantung sepatu. logis sih WNI aja banyak yang rela melepas kewarganegaraan Indonesia demi mendapatkan kewarganegaraan Uni Eropa.,1834138645265322419,,zenrs,in,41315,0,0,0,https://x.com/rizsawa/status/1834138645265322419,53622147,rizsawa, kalau melihat eks pemain keturunan yang melalui proses naturalisasi hampir semuanya kembali ke negara asalnya setelah gantung sepatu logis sih WNI aja banyak yang rela melepas kewarganegaraan Indonesia demi mendapatkan kewarganegaraan Uni Eropa, kalau melihat eks pemain keturunan yang melalui proses naturalisasi hampir semuanya kembali ke negara asalnya setelah gantung sepatu logis sih wni aja banyak yang rela melepas kewarganegaraan indonesia demi mendapatkan kewarganegaraan uni eropa,"['kalau', 'melihat', 'eks', 'pemain', 'keturunan', 'yang', 'melalui', 'proses', 'naturalisasi', 'hampir', 'semuanya', 'kembali', 'ke', 'negara', 'asalnya', 'setelah', 'gantung', 'sepatu', 'logis', 'sih', 'wni', 'aja', 'banyak', 'yang', 'rela', 'melepas', 'kewarganegaraan', 'indonesia', 'demi', 'mendapatkan', 'kewarganegaraan', 'uni', 'eropa']",2
1834078828165316722,Thu Sep 12 07:53:07 +0000 2024,0,@brjdOfficial @Indostransfer Pool pemain keturunan dan atau diaspora gaakan habis lah wong pelajar indonesia yg kuliah pake LPDP aja gapada balik ke Indonesia dan menetap di luar negeri.,1834138155114791039,,brjdOfficial,in,,0,0,0,https://x.com/masmascommon/status/1834138155114791039,1372123968702844933,masmascommon,  Pool pemain keturunan dan atau diaspora gaakan habis lah wong pelajar indonesia yg kuliah pake LPDP aja gapada balik ke Indonesia dan menetap di luar negeri,  pool pemain keturunan dan atau diaspora gaakan habis lah wong pelajar indonesia yg kuliah pake lpdp aja gapada balik ke indonesia dan menetap di luar negeri,"['pool', 'pemain', 'keturunan', 'dan', 'atau', 'diaspora', 'gaakan', 'habis', 'lah', 'wong', 'pelajar', 'indonesia', 'yg', 'kuliah', 'pake', 'lpdp', 'aja', 'gapada', 'balik', 'ke', 'indonesia', 'dan', 'menetap', 'di', 'luar', 'negeri']",2
1834113773390758090,Thu Sep 12 07:46:30 +0000 2024,22,@ishowarya @zenrs Anda lupa bahwa indonesia menganut asas ius sanguinis selain asas ius soli? Mereka secara sah &amp; meyakinkan &amp; sesuai UU yang berlaku untuk menjadi wni. Menolak pemain keturunan yg bermain di eropa sampai lupa bahwa Egy MV juga seorang blasteran indo belanda https://t.co/0Qri7xrslM,1834136490156466309,,ishowarya,in,Pekanbaru,0,1,2,https://x.com/mkpasaribu/status/1834136490156466309,928649246810574848,mkpasaribu,  Anda lupa bahwa indonesia menganut asas ius sanguinis selain asas ius soli Mereka secara sah amp meyakinkan amp sesuai UU yang berlaku untuk menjadi wni Menolak pemain keturunan yg bermain di eropa sampai lupa bahwa Egy MV juga seorang blasteran indo belanda ,  anda lupa bahwa indonesia menganut asas ius sanguinis selain asas ius soli mereka secara sah amp meyakinkan amp sesuai uu yang berlaku untuk menjadi wni menolak pemain keturunan yg bermain di eropa sampai lupa bahwa egy mv juga seorang blasteran indo belanda ,"['anda', 'lupa', 'bahwa', 'indonesia', 'menganut', 'asas', 'ius', 'sanguinis', 'selain', 'asas', 'ius', 'soli', 'mereka', 'secara', 'sah', 'amp', 'meyakinkan', 'amp', 'sesuai', 'uu', 'yang', 'berlaku', 'untuk', 'menjadi', 'wni', 'menolak', 'pemain', 'keturunan', 'yg', 'bermain', 'di', 'eropa', 'sampai', 'lupa', 'bahwa', 'egy', 'mv', 'juga', 'seorang', 'blasteran', 'indo', 'belanda']",3
1834078828165316722,Thu Sep 12 07:34:10 +0000 2024,0,@Indostransfer Opini: sebelum tau kalau pemain naturalisasi itu ada keturunan WNI/kelahiran Indonesia sy pun tidak setuju. Tp klo memang nyata2 ada darah Indonesia layak diberi kesempatan yg sama. Dan harus diakui budaya sepakbola di luar lebih baik. Semoga bisa jd menularkan ke sini.,1834133386967068685,,Indostransfer,in,Jakarta,0,0,0,https://x.com/satriapranata/status/1834133386967068685,41342297,satriapranata, Opini sebelum tau kalau pemain naturalisasi itu ada keturunan WNIkelahiran Indonesia sy pun tidak setuju Tp klo memang nyata ada darah Indonesia layak diberi kesempatan yg sama Dan harus diakui budaya sepakbola di luar lebih baik Semoga bisa jd menularkan ke sini, opini sebelum tau kalau pemain naturalisasi itu ada keturunan wnikelahiran indonesia sy pun tidak setuju tp klo memang nyata ada darah indonesia layak diberi kesempatan yg sama dan harus diakui budaya sepakbola di luar lebih baik semoga bisa jd menularkan ke sini,"['opini', 'sebelum', 'tau', 'kalau', 'pemain', 'naturalisasi', 'itu', 'ada', 'keturunan', 'wnikelahiran', 'indonesia', 'sy', 'pun', 'tidak', 'setuju', 'tp', 'klo', 'memang', 'nyata', 'ada', 'darah', 'indonesia', 'layak', 'diberi', 'kesempatan', 'yg', 'sama', 'dan', 'harus', 'diakui', 'budaya', 'sepakbola', 'di', 'luar', 'lebih', 'baik', 'semoga', 'bisa', 'jd', 'menularkan', 'ke', 'sini']",3
1834078828165316722,Thu Sep 12 07:28:16 +0000 2024,0,@rifkypras_ @Indostransfer Prancis dan Belanda banyak pemain keturunan tapi naturalisasinya tidak melanggar UU. Bandingkan dengan Indonesia yang melanggar UU kewarganegaraan.,1834131902636404800,,rifkypras_,in,,0,1,0,https://x.com/RizkyRisksky/status/1834131902636404800,1480913735560671234,RizkyRisksky,  Prancis dan Belanda banyak pemain keturunan tapi naturalisasinya tidak melanggar UU Bandingkan dengan Indonesia yang melanggar UU kewarganegaraan,  prancis dan belanda banyak pemain keturunan tapi naturalisasinya tidak melanggar uu bandingkan dengan indonesia yang melanggar uu kewarganegaraan,"['prancis', 'dan', 'belanda', 'banyak', 'pemain', 'keturunan', 'tapi', 'naturalisasinya', 'tidak', 'melanggar', 'uu', 'bandingkan', 'dengan', 'indonesia', 'yang', 'melanggar', 'uu', 'kewarganegaraan']",1
1834130969408012664,Thu Sep 12 07:24:34 +0000 2024,1,4 Pemain Naturalisasi Timnas Indonesia Keturunan Semarang Nomor 1 Kapten Jay Idzes! https://t.co/94GUGCCN6i,1834130969408012664,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1834130969408012664,47274731,okezonenews, Pemain Naturalisasi Timnas Indonesia Keturunan Semarang Nomor  Kapten Jay Idzes , pemain naturalisasi timnas indonesia keturunan semarang nomor  kapten jay idzes ,"['pemain', 'naturalisasi', 'timnas', 'indonesia', 'keturunan', 'semarang', 'nomor', 'kapten', 'jay', 'idzes']",2
1834078828165316722,Thu Sep 12 07:21:35 +0000 2024,0,@Indostransfer Maluu? Mereka semua pemain keturunan mereka ada darah indonesia mereka berhak membela negerinya sendiri. Agak sakit sih pas baca bagian bangsa asing padahal jelas orang tua/kakek nenek mereka orang indonesia. Tapi ya mau gmna semoga sepakbola diindonesia segera mulai dirapihkan,1834130219177050386,,Indostransfer,in,,0,0,0,https://x.com/rndmaulana/status/1834130219177050386,735489531441385473,rndmaulana, Maluu Mereka semua pemain keturunan mereka ada darah indonesia mereka berhak membela negerinya sendiri Agak sakit sih pas baca bagian bangsa asing padahal jelas orang tuakakek nenek mereka orang indonesia Tapi ya mau gmna semoga sepakbola diindonesia segera mulai dirapihkan, maluu mereka semua pemain keturunan mereka ada darah indonesia mereka berhak membela negerinya sendiri agak sakit sih pas baca bagian bangsa asing padahal jelas orang tuakakek nenek mereka orang indonesia tapi ya mau gmna semoga sepakbola diindonesia segera mulai dirapihkan,"['maluu', 'mereka', 'semua', 'pemain', 'keturunan', 'mereka', 'ada', 'darah', 'indonesia', 'mereka', 'berhak', 'membela', 'negerinya', 'sendiri', 'agak', 'sakit', 'sih', 'pas', 'baca', 'bagian', 'bangsa', 'asing', 'padahal', 'jelas', 'orang', 'tuakakek', 'nenek', 'mereka', 'orang', 'indonesia', 'tapi', 'ya', 'mau', 'gmna', 'semoga', 'sepakbola', 'diindonesia', 'segera', 'mulai', 'dirapihkan']",3
1834128019079999882,Thu Sep 12 07:12:50 +0000 2024,1,Tak perduli yang main hasil naturalisasi atau pemain keturunan yang penting sudah bawa nama Indonesia berkancah di gelaran Internasional dengan hasil yang membanggakan.. Simpelnya adalah bukan saya juga yang main kok .. ,1834128019079999882,,,in,Makassar,0,0,0,https://x.com/Pethox_Numb/status/1834128019079999882,881568193,Pethox_Numb,Tak perduli yang main hasil naturalisasi atau pemain keturunan yang penting sudah bawa nama Indonesia berkancah di gelaran Internasional dengan hasil yang membanggakan Simpelnya adalah bukan saya juga yang main kok  ,tak perduli yang main hasil naturalisasi atau pemain keturunan yang penting sudah bawa nama indonesia berkancah di gelaran internasional dengan hasil yang membanggakan simpelnya adalah bukan saya juga yang main kok  ,"['tak', 'perduli', 'yang', 'main', 'hasil', 'naturalisasi', 'atau', 'pemain', 'keturunan', 'yang', 'penting', 'sudah', 'bawa', 'nama', 'indonesia', 'berkancah', 'di', 'gelaran', 'internasional', 'dengan', 'hasil', 'yang', 'membanggakan', 'simpelnya', 'adalah', 'bukan', 'saya', 'juga', 'yang', 'main', 'kok']",3
1834127892714062181,Thu Sep 12 07:12:20 +0000 2024,0,Ada eks dubes bilang pemain timnas yg keturunan tuh tetep pegang dua paspor. Abis kerjaannya di timnas Indonesia kelar ya balik ke negara lamanya. Ya beginilah. Semua kan sudah direduksi jadi kendaraan umum saja. Komitmen integritas kesetiaan apa itu? ,1834127892714062181,,,in,,0,0,0,https://x.com/ulwanfakhri/status/1834127892714062181,74645489,ulwanfakhri,Ada eks dubes bilang pemain timnas yg keturunan tuh tetep pegang dua paspor Abis kerjaannya di timnas Indonesia kelar ya balik ke negara lamanya Ya beginilah Semua kan sudah direduksi jadi kendaraan umum saja Komitmen integritas kesetiaan apa itu ,ada eks dubes bilang pemain timnas yg keturunan tuh tetep pegang dua paspor abis kerjaannya di timnas indonesia kelar ya balik ke negara lamanya ya beginilah semua kan sudah direduksi jadi kendaraan umum saja komitmen integritas kesetiaan apa itu ,"['ada', 'eks', 'dubes', 'bilang', 'pemain', 'timnas', 'yg', 'keturunan', 'tuh', 'tetep', 'pegang', 'dua', 'paspor', 'abis', 'kerjaannya', 'di', 'timnas', 'indonesia', 'kelar', 'ya', 'balik', 'ke', 'negara', 'lamanya', 'ya', 'beginilah', 'semua', 'kan', 'sudah', 'direduksi', 'jadi', 'kendaraan', 'umum', 'saja', 'komitmen', 'integritas', 'kesetiaan', 'apa', 'itu']",2
1834125448835703003,Thu Sep 12 07:02:38 +0000 2024,0,Mantan Dubes RI Untuk Polandia Galau dengan Kondisi Timnas Indonesia yang Diisi Pemain Keturunan: Sembilan dari sebelas pemain yang bertanding sebagai starting line up Timnas Indonesia di laga kontra Australia merupakan pemain keturunan Belanda. https://t.co/K9UeBExWjr https://t.co/zzRjDmBgHF,1834125448835703003,https://pbs.twimg.com/media/GXQfYFYbgAA-ptW.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1834125448835703003,55507370,tvOneNews,Mantan Dubes RI Untuk Polandia Galau dengan Kondisi Timnas Indonesia yang Diisi Pemain Keturunan Sembilan dari sebelas pemain yang bertanding sebagai starting line up Timnas Indonesia di laga kontra Australia merupakan pemain keturunan Belanda  ,mantan dubes ri untuk polandia galau dengan kondisi timnas indonesia yang diisi pemain keturunan sembilan dari sebelas pemain yang bertanding sebagai starting line up timnas indonesia di laga kontra australia merupakan pemain keturunan belanda  ,"['mantan', 'dubes', 'ri', 'untuk', 'polandia', 'galau', 'dengan', 'kondisi', 'timnas', 'indonesia', 'yang', 'diisi', 'pemain', 'keturunan', 'sembilan', 'dari', 'sebelas', 'pemain', 'yang', 'bertanding', 'sebagai', 'starting', 'line', 'up', 'timnas', 'indonesia', 'di', 'laga', 'kontra', 'australia', 'merupakan', 'pemain', 'keturunan', 'belanda']",2
1834080427705086282,Thu Sep 12 06:55:50 +0000 2024,1,@labiebsadat Ga munkin klo belum terbiasa sama pemain naturalisasi dari jaman dulu juga udah sering naturalisasi bahkan dulu yg gaada keturunan indonesianya skrng kan pemain kita berdarah indonesia semua,1834123739178697000,,labiebsadat,in,,0,0,0,https://x.com/ulartanggaaaa/status/1834123739178697000,1223895868148862976,ulartanggaaaa, Ga munkin klo belum terbiasa sama pemain naturalisasi dari jaman dulu juga udah sering naturalisasi bahkan dulu yg gaada keturunan indonesianya skrng kan pemain kita berdarah indonesia semua, ga munkin klo belum terbiasa sama pemain naturalisasi dari jaman dulu juga udah sering naturalisasi bahkan dulu yg gaada keturunan indonesianya skrng kan pemain kita berdarah indonesia semua,"['ga', 'munkin', 'klo', 'belum', 'terbiasa', 'sama', 'pemain', 'naturalisasi', 'dari', 'jaman', 'dulu', 'juga', 'udah', 'sering', 'naturalisasi', 'bahkan', 'dulu', 'yg', 'gaada', 'keturunan', 'indonesianya', 'skrng', 'kan', 'pemain', 'kita', 'berdarah', 'indonesia', 'semua']",3
1834121164261916741,Thu Sep 12 06:45:36 +0000 2024,0,Hah apaan anjerr Ada aja gebrakan nya heran banget gak bisa apa lu tinggal diem anteng aja. Inget kata shayne JANGAN ANGGAP KAMI PEMAIN ASING KAMI KETURUNAN INDONESIA BERDARAH INDONESIA . Kebiasaan kalok lagi maju²nya ada aja yang buat otran² #TimnasIndonesia,1834121164261916741,,,in,,0,1,0,https://x.com/CharityWld/status/1834121164261916741,1341772121471533056,CharityWld,Hah apaan anjerr Ada aja gebrakan nya heran banget gak bisa apa lu tinggal diem anteng aja Inget kata shayne JANGAN ANGGAP KAMI PEMAIN ASING KAMI KETURUNAN INDONESIA BERDARAH INDONESIA  Kebiasaan kalok lagi majunya ada aja yang buat otran TimnasIndonesia,hah apaan anjerr ada aja gebrakan nya heran banget gak bisa apa lu tinggal diem anteng aja inget kata shayne jangan anggap kami pemain asing kami keturunan indonesia berdarah indonesia  kebiasaan kalok lagi majunya ada aja yang buat otran timnasindonesia,"['hah', 'apaan', 'anjerr', 'ada', 'aja', 'gebrakan', 'nya', 'heran', 'banget', 'gak', 'bisa', 'apa', 'lu', 'tinggal', 'diem', 'anteng', 'aja', 'inget', 'kata', 'shayne', 'jangan', 'anggap', 'kami', 'pemain', 'asing', 'kami', 'keturunan', 'indonesia', 'berdarah', 'indonesia', 'kebiasaan', 'kalok', 'lagi', 'majunya', 'ada', 'aja', 'yang', 'buat', 'otran', 'timnasindonesia']",3
1834082965942628600,Thu Sep 12 06:43:25 +0000 2024,0,@garistengah_id Juatru dengan adanya pemain keturunan yg bagus mainya bisa ngebantu sepakbola indonesia dan para pemain lokal berkembang lebih baik lagi.,1834120613029708028,,garistengah_id,in,Indonesia,0,0,0,https://x.com/Imandwikomara/status/1834120613029708028,2339656476,Imandwikomara, Juatru dengan adanya pemain keturunan yg bagus mainya bisa ngebantu sepakbola indonesia dan para pemain lokal berkembang lebih baik lagi, juatru dengan adanya pemain keturunan yg bagus mainya bisa ngebantu sepakbola indonesia dan para pemain lokal berkembang lebih baik lagi,"['juatru', 'dengan', 'adanya', 'pemain', 'keturunan', 'yg', 'bagus', 'mainya', 'bisa', 'ngebantu', 'sepakbola', 'indonesia', 'dan', 'para', 'pemain', 'lokal', 'berkembang', 'lebih', 'baik', 'lagi']",3
1834120045007614023,Thu Sep 12 06:41:09 +0000 2024,9,Pemain Timnas Indonesia punya darah keturunan Indonesia. Jadi... yang malu sudah jangan pakai baju terus biar tetap malu. #TimnasIndonesia https://t.co/HTRLhY7mgk,1834120045007614023,https://pbs.twimg.com/media/GXQZsCabgAAcqFZ.png,,in,malang-jawa timur,0,2,2,https://x.com/ipoksamidub/status/1834120045007614023,727800844792406016,ipoksamidub,Pemain Timnas Indonesia punya darah keturunan Indonesia Jadi yang malu sudah jangan pakai baju terus biar tetap malu TimnasIndonesia ,pemain timnas indonesia punya darah keturunan indonesia jadi yang malu sudah jangan pakai baju terus biar tetap malu timnasindonesia ,"['pemain', 'timnas', 'indonesia', 'punya', 'darah', 'keturunan', 'indonesia', 'jadi', 'yang', 'malu', 'sudah', 'jangan', 'pakai', 'baju', 'terus', 'biar', 'tetap', 'malu', 'timnasindonesia']",2
